ID,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
510189000000,0,0,0,0.12,0.63,0.22,0.03,0.27,0.07,0.03
510189000000,0,0,0,0.15,0.31,0.54,0,0,0,0.15
510189000000,0,0,0,0.25,0.25,0.5,0,0,0,0.25
510189000000,0.02,0.02,0,0.08,0.84,0.04,0,0,0,0
510189000000,0,0,0,0.1,0.6,0.24,0.06,0,0.03,0.03
510189000000,0,0.28,0,0.02,0.02,0.63,0.05,0.1,0.01,0.01
510192000000,0,0.01,0,0.1,0.17,0.67,0.05,0.16,0.01,0.03
510192000000,0,0,0,0.17,0.14,0.6,0.08,0.15,0.01,0.12
510192000000,0,0.01,0,0.14,0.24,0.5,0.1,0.08,0,0.12
510192000000,0,0,0,0.13,0.27,0.53,0.06,0.11,0,0.04
510192000000,0,0,0,0.13,0.15,0.65,0.06,0.14,0,0.05
510192000000,0,0.01,0,0.16,0.25,0.51,0.06,0.15,0,0.11
510192000000,0.01,0.02,0,0.14,0.37,0.4,0.06,0.15,0.01,0.11
510192000000,0.01,0.01,0,0.12,0.12,0.66,0.08,0.12,0,0.08
510192000000,0,0,0,0.07,0.08,0.74,0.11,0.23,0.02,0.05
510192000000,0,0,0,0.17,0.15,0.58,0.1,0.14,0,0.12
510192000000,0,0,0,0.14,0.2,0.59,0.07,0.16,0.01,0.09
510192000000,0,0.01,0,0.1,0.27,0.57,0.05,0.11,0.01,0.02
510192000000,0,0,0,0.1,0.36,0.51,0.03,0.16,0.01,0.08
510192000000,0,0,0,0.21,0.29,0.45,0.04,0.1,0,0.16
510192000000,0.03,0,0,0.09,0.22,0.59,0.07,0.24,0.07,0.03
510195000000,0,0,0,0,0,0.96,0.04,0.21,0,0
510195000000,0,0,0,0.04,0,0.96,0,0.18,0.04,0.02
510198000000,0,0,0,0.09,0.66,0.16,0.08,0.18,0.02,0.04
510198000000,0,0,0,0.09,0.6,0.25,0.05,0.14,0.01,0.02
510267000000,0,0.01,0,0.08,0.78,0.08,0.03,0.14,0.01,0.03
510267000000,0.01,0.04,0.01,0.11,0.56,0.22,0.06,0.11,0.01,0.06
510267000000,0,0.04,0,0.07,0.69,0.12,0.06,0.15,0.03,0.03
510267000000,0.01,0.02,0.01,0.15,0.32,0.39,0.1,0.12,0.01,0.06
510267000000,0,0.01,0,0.22,0.5,0.19,0.08,0.1,0.01,0.12
510267000000,0.01,0.05,0.01,0.12,0.58,0.16,0.08,0.06,0.01,0.03
510267000000,0,0.01,0,0.02,0.91,0.04,0.02,0.19,0.01,0
510267000000,0,0.01,0.01,0.15,0.36,0.38,0.1,0.13,0.01,0.02
510267000000,0.01,0.04,0.01,0.07,0.53,0.26,0.09,0.1,0.01,0.06
510267000000,0.01,0.01,0.01,0.03,0.93,0.01,0.01,0.08,0,0
510267000000,0.01,0.02,0.01,0.14,0.64,0.13,0.06,0.14,0.01,0.04
510267000000,0.01,0.01,0.02,0.08,0.15,0.67,0.06,0.11,0.01,0.01
510267000000,0.01,0,0,0.01,0.96,0,0.02,0.19,0.01,0
510267000000,0,0.02,0,0.05,0.35,0.52,0.06,0.1,0,0.02
510267000000,0.01,0.02,0,0.16,0.37,0.4,0.05,0.21,0,0
510267000000,0,0,0,0.01,0.97,0.01,0.01,0.06,0,0
510267000000,0,0,0,0.12,0.79,0.05,0.05,0.16,0,0.05
510267000000,0.01,0.04,0.01,0.11,0.67,0.08,0.07,0.1,0,0.04
510267000000,0.02,0,0,0.03,0.89,0.02,0.04,0.09,0.01,0.01
510267000000,0.01,0.06,0.01,0.07,0.58,0.2,0.06,0.1,0.01,0.01
510267000000,0.01,0.02,0.01,0.06,0.42,0.43,0.06,0.09,0.01,0.01
510271000000,0.01,0.01,0.01,0.15,0.44,0.34,0.05,0.1,0.03,0.06
510271000000,0,0.01,0,0.24,0.42,0.29,0.03,0.11,0,0.1
510271000000,0,0.01,0,0.15,0.5,0.31,0.02,0.11,0.03,0.08
510271000000,0,0.02,0,0.2,0.48,0.28,0.02,0.13,0.02,0.06
510273000000,0,0,0,0.04,0.37,0.56,0.02,0.15,0.01,0
510333000000,0,0.08,0,0.15,0.18,0.49,0.09,0.18,0.01,0.08
510333000000,0,0.07,0,0.08,0.04,0.79,0.02,0.13,0,0.05
510333000000,0,0.04,0,0.04,0.05,0.84,0.03,0.12,0.02,0.03
510333000000,0,0.04,0,0.03,0.05,0.82,0.05,0.14,0.02,0.03
510333000000,0,0.06,0,0.05,0.1,0.75,0.05,0.23,0.01,0.02
510333000000,0,0.02,0,0.09,0.07,0.75,0.08,0.35,0,0.04
510333000000,0,0.05,0,0.05,0.12,0.71,0.07,0.17,0.01,0.04
510333000000,0,0.02,0.01,0.04,0.04,0.88,0.01,0.16,0.01,0.01
510333000000,0,0,0,0.02,0.03,0.92,0.02,0.17,0.01,0.01
510333000000,0,0.04,0,0.1,0.08,0.72,0.06,0.18,0,0.07
510333000000,0,0.03,0,0.03,0.06,0.84,0.05,0.16,0.01,0.02
510333000000,0,0.06,0,0.04,0.05,0.79,0.06,0.13,0.01,0.03
510333000000,0,0.02,0,0.02,0.02,0.91,0.03,0.29,0.01,0
510333000000,0,0.06,0,0.08,0.14,0.7,0.03,0.22,0.02,0.03
510333000000,0.01,0.01,0,0.06,0.05,0.86,0.03,0.17,0.01,0.04
510333000000,0,0.04,0,0.06,0.15,0.68,0.07,0.14,0.01,0.01
510333000000,0,0.07,0,0.07,0.13,0.66,0.06,0.1,0.01,0.04
510333000000,0,0.05,0,0.07,0.07,0.72,0.08,0.16,0.01,0.03
510333000000,0,0.04,0,0.04,0.04,0.85,0.03,0.14,0,0.02
510333000000,0,0.02,0,0.03,0.05,0.85,0.05,0.11,0.02,0.01
510333000000,0,0.01,0,0.02,0.05,0.88,0.04,0.18,0.03,0.01
510333000000,0,0.03,0,0.03,0.05,0.84,0.04,0.16,0.03,0.03
510333000000,0,0.02,0,0.04,0.03,0.88,0.03,0.19,0.02,0.01
510333000000,0,0.07,0,0.04,0.04,0.81,0.05,0.13,0.01,0.02
510337000000,0,0.02,0,0.04,0.04,0.88,0.02,0.09,0.04,0.01
510337000000,0,0.01,0,0.02,0.03,0.92,0.02,0.16,0.01,0.01
510337000000,0,0,0,0.07,0.02,0.89,0.01,0.09,0.01,0.04
510337000000,0.01,0.03,0,0.01,0.03,0.92,0,0.16,0.01,0
510390000000,0.01,0,0,0.03,0.01,0.94,0.02,0.18,0.01,0
510390000000,0.01,0.01,0,0.01,0.01,0.96,0.02,0.1,0.01,0
510390000000,0,0,0,0.04,0.02,0.92,0.03,0.15,0.01,0.01
510390000000,0.01,0.01,0,0.02,0,0.93,0.02,0.15,0.02,0
510390000000,0,0,0,0.02,0.01,0.94,0.03,0.19,0.01,0.02
510390000000,0,0,0,0.02,0.01,0.95,0.02,0.13,0.02,0
510390000000,0,0,0,0.03,0.01,0.94,0.02,0.16,0.03,0
510390000000,0,0,0,0.02,0.01,0.96,0.02,0.17,0,0.01
510390000000,0,0.02,0,0.03,0.01,0.91,0.03,0.12,0.01,0.03
510393000000,0,0.02,0,0.11,0.17,0.59,0.11,0.09,0.01,0.08
510393000000,0.01,0.01,0.01,0.12,0.13,0.62,0.09,0.06,0,0.04
510393000000,0.01,0.01,0,0.12,0.15,0.61,0.1,0.08,0.01,0.04
510393000000,0,0.02,0,0.12,0.19,0.64,0.03,0.09,0.01,0.04
510393000000,0,0,0,0.33,0.17,0.4,0.1,0.1,0,0.2
510393000000,0,0.02,0,0.09,0.07,0.72,0.1,0.09,0.01,0.05
510393000000,0,0,0.01,0.23,0.16,0.43,0.18,0.11,0,0.07
510395000000,0,0.02,0,0.09,0.11,0.72,0.06,0.07,0.04,0.04
510395000000,0.01,0.02,0,0.07,0.14,0.67,0.09,0.13,0.02,0.03
510395000000,0.02,0.03,0.01,0.04,0.07,0.76,0.08,0.04,0.02,0.01
510398000000,0.01,0,0.01,0.09,0.45,0.4,0.05,0.14,0.01,0.02
510398000000,0.01,0.01,0,0.14,0.59,0.22,0.03,0.15,0.01,0.1
510398000000,0,0.01,0,0.11,0.49,0.37,0.03,0.1,0,0.03
510398000000,0,0,0.01,0.16,0.23,0.55,0.06,0.13,0.01,0.07
510402000000,0,0.02,0,0.08,0.16,0.64,0.08,0.13,0.03,0.02
510402000000,0.01,0.02,0,0.24,0.27,0.4,0.06,0.16,0,0.14
510402000000,0,0.03,0,0.08,0.11,0.74,0.05,0.09,0.05,0.02
510402000000,0,0.03,0,0.13,0.23,0.54,0.07,0.16,0.03,0.06
510126000000,0,0.22,0,0.11,0.05,0.56,0.05,0.16,0.07,0.04
510126000000,0,0.17,0,0.17,0.06,0.53,0.07,0.16,0.02,0.17
510126000000,0,0.17,0.01,0.19,0.1,0.46,0.06,0.19,0,0.19
510126000000,0,0.26,0,0.19,0.09,0.38,0.08,0.11,0.01,0.2
510126000000,0,0.15,0.01,0.15,0.2,0.41,0.07,0.14,0.02,0.2
510126000000,0,0.15,0,0.2,0.25,0.33,0.07,0.2,0,0.19
510126000000,0,0.1,0,0.59,0.13,0.16,0.02,0.14,0.02,0.35
510126000000,0,0,0,0.53,0.33,0.07,0.07,0.33,0,0.23
510126000000,0,0.08,0,0.5,0.15,0.27,0,0.42,0,0.27
510126000000,0,0.43,0,0.09,0.06,0.36,0.05,0.09,0.04,0.05
510126000000,0,0.01,0,0.2,0.17,0.49,0.11,0.18,0.01,0.04
510126000000,0,0.13,0,0.42,0.05,0.35,0.04,0.18,0.01,0.36
510126000000,0,0.21,0,0.04,0.02,0.63,0.1,0.1,0.02,0.06
510126000000,0,0.14,0,0.08,0.03,0.54,0.22,0.13,0.02,0.09
510126000000,0,0.11,0,0.26,0.15,0.42,0.06,0.16,0.04,0.13
510126000000,0,0.16,0,0.24,0.09,0.43,0.07,0.15,0.03,0.07
510126000000,0,0.41,0,0.1,0.05,0.38,0.05,0.08,0.03,0.04
510126000000,0,0.1,0,0.18,0.04,0.61,0.06,0.21,0.03,0.1
510126000000,0,0.24,0,0.14,0.07,0.46,0.09,0.08,0.02,0.17
510126000000,0,0.3,0,0.23,0.09,0.33,0.05,0.1,0.02,0.22
510126000000,0,0.08,0,0.85,0.03,0.05,0,0,0,1.01
510126000000,0,0.05,0,0.26,0.19,0.4,0.12,0.97,0,0.12
510126000000,0,0.11,0,0.09,0.04,0.7,0.06,0.22,0.01,0.06
510126000000,0.01,0.12,0.01,0.26,0.13,0.43,0.04,0.11,0.01,0.18
510126000000,0,0.41,0,0.06,0.03,0.45,0.05,0.1,0.01,0.06
510126000000,0,0.26,0,0.11,0.06,0.52,0.05,0.17,0.04,0.05
510126000000,0,0.22,0,0.26,0.1,0.38,0.04,0.97,0,0.29
510126000000,0,0.03,0,0.27,0.17,0.47,0.07,0.88,0,0.22
510030000000,0,0,0,0.07,0.01,0.92,0,0.05,0.01,0.07
510030000000,0,0.01,0,0.05,0.01,0.9,0.02,0.08,0.01,0.01
510030000000,0.01,0.01,0,0.03,0.01,0.91,0.03,0.08,0.01,0.01
510030000000,0,0,0,0.02,0.02,0.93,0.03,0.08,0.01,0
510030000000,0.01,0.01,0,0.07,0.05,0.84,0.02,0.08,0.02,0.01
510033000000,0.01,0,0,0.02,0.03,0.91,0.04,0.12,0.03,0.01
510033000000,0,0,0,0.03,0,0.95,0.02,0.15,0.03,0.02
510033000000,0.01,0.02,0,0.02,0.03,0.88,0.03,0.15,0.03,0.01
510036000000,0,0.01,0,0.03,0.09,0.87,0,0.17,0.02,0
510036000000,0,0.01,0,0.03,0.13,0.79,0.05,0.18,0.01,0.01
510036000000,0.03,0.01,0.01,0.04,0.19,0.69,0.05,0.19,0.01,0.02
510036000000,0.01,0,0,0.01,0.09,0.86,0.01,0.11,0.01,0.01
510036000000,0.01,0.01,0,0.04,0.09,0.78,0.05,0.09,0.01,0.01
510036000000,0.01,0.01,0,0.03,0.11,0.81,0.04,0.08,0,0.01
510036000000,0.01,0,0,0.03,0.11,0.81,0.04,0.13,0.02,0
510036000000,0,0.03,0,0.01,0.09,0.82,0.05,0.13,0,0.01
510036000000,0.01,0,0,0.01,0.01,0.94,0.02,0.13,0.01,0
510036000000,0.01,0.03,0,0.02,0.06,0.83,0.05,0.11,0,0.01
510036000000,0,0.01,0.01,0.02,0.05,0.89,0.02,0.11,0.02,0.01
510036000000,0,0,0,0.04,0.01,0.92,0.03,0.14,0.01,0.01
510036000000,0,0.01,0,0.03,0.06,0.87,0.03,0.17,0.01,0.01
510036000000,0.01,0.03,0.01,0.03,0.06,0.8,0.07,0.13,0,0.02
510036000000,0.01,0.02,0,0.03,0.18,0.71,0.06,0.17,0,0.01
510036000000,0,0.05,0,0.03,0.04,0.85,0.03,0.07,0.01,0.01
510036000000,0,0.04,0,0.03,0.05,0.84,0.03,0.06,0.02,0.02
510036000000,0,0.04,0,0.03,0.06,0.85,0.02,0.07,0.01,0.01
510036000000,0,0.05,0,0.04,0.06,0.78,0.06,0.14,0.01,0.07
510036000000,0.01,0.01,0.01,0.05,0.03,0.86,0.04,0.14,0,0.01
510002000000,0,0,0.01,0,0.51,0.43,0.05,0.99,0,0
510002000000,0,0,0,0.02,0.34,0.48,0.16,0.96,0,0
510002000000,0,0,0,0.02,0.71,0.23,0.04,0.97,0,0
510002000000,0,0,0,0,0.57,0.43,0,1,0,0
510002000000,0,0,0,0.1,0.44,0.37,0.1,0.99,0,0
510002000000,0,0.21,0.04,0.11,0.21,0.34,0.09,0.94,0,0
510002000000,0,0,0,0.02,0.64,0.26,0.08,0.97,0,0
510002000000,0,0,0,0,0.39,0.58,0.03,0.97,0,0
510003000000,0,0.03,0,0.13,0.07,0.7,0.09,0.94,0,0.13
510003000000,0,0.04,0,0.01,0.36,0.59,0.01,0,0.05,0
510004000000,0,0,0,0.64,0.36,0,0,0.28,0,0.56
510004000000,0,0,0,0,0.22,0.78,0,0,0,0
510004000000,0,0,0,0.11,0.53,0.26,0.11,0.21,0.11,0
510004000000,0,0,0,0.03,0.73,0.21,0.03,0.21,0.03,0
510004000000,0,0,0,0.08,0.52,0.4,0,0.28,0.08,0
510004000000,0,0,0,0,0.62,0.38,0,0.48,0,0
510004000000,0,0,0,0.32,0.45,0.16,0.06,0.52,0,0.26
510004000000,0,0,0,0,0.77,0.23,0,0.45,0,0
510004000000,0,0,0,0,0.22,0.22,0.56,0,0,0.22
510004000000,0,0,0,0,0.41,0.47,0.12,0.24,0,0
510004000000,0,0,0,0.13,0.25,0.63,0,0.25,0,0
510004000000,0,0,0.03,0,0.89,0.08,0,0.21,0.03,0
510004000000,0,0.04,0,0.13,0.71,0.04,0.09,0.18,0.04,0.04
510004000000,0,0,0,0.04,0.96,0,0,0.37,0.04,0
510004000000,0,0,0,0.06,0.48,0.39,0.06,0.21,0.12,0.06
510099000000,0.01,0.02,0,0.06,0.12,0.73,0.07,0.18,0,0.01
510099000000,0.01,0.01,0,0.01,0.15,0.77,0.05,0.18,0.01,0
510102000000,0,0.01,0,0.01,0.01,0.98,0,0.23,0.01,0
510102000000,0,0.01,0,0.02,0.01,0.96,0.01,0.2,0.03,0
510105000000,0.01,0.01,0,0.08,0.15,0.68,0.07,0.12,0.04,0.03
510105000000,0,0.02,0,0.12,0.12,0.7,0.03,0.08,0.02,0.05
510105000000,0,0.02,0,0.16,0.15,0.62,0.05,0.1,0.02,0.05
510105000000,0,0.02,0,0.3,0.19,0.43,0.05,0.09,0.01,0.24
510105000000,0.01,0.01,0,0.2,0.17,0.54,0.07,0.11,0.01,0.15
510105000000,0.01,0.02,0,0.35,0.24,0.3,0.08,0.09,0.01,0.24
510105000000,0.01,0,0,0.09,0.06,0.78,0.07,0.11,0.01,0.02
510105000000,0,0.01,0,0.19,0.17,0.56,0.07,0.1,0.05,0.06
510105000000,0,0,0,0,0,1,0,0,0,0
510105000000,0,0.02,0,0.21,0.14,0.53,0.09,0.08,0.02,0.09
510105000000,0.01,0.01,0,0.18,0.17,0.58,0.05,0.09,0.03,0.06
510108000000,0,0,0,0.03,0.42,0.52,0.02,0.11,0,0.02
510108000000,0.01,0,0,0.06,0.41,0.49,0.04,0.11,0.01,0.02
510108000000,0,0,0,0.03,0.42,0.47,0.08,0.08,0,0.02
510111000000,0,0.02,0,0.1,0.6,0.24,0.04,0.11,0.02,0.1
510111000000,0,0.02,0,0.08,0.4,0.47,0.03,0.17,0.04,0.09
510111000000,0,0,0,0.04,0.85,0.1,0.02,0.09,0.01,0.01
510111000000,0,0.02,0,0.07,0.71,0.19,0.01,0.18,0.03,0.03
510111000000,0,0.01,0,0.09,0.59,0.2,0.09,0.43,0,0
510111000000,0,0.01,0,0.06,0.7,0.2,0.02,0.14,0.02,0.03
510111000000,0,0.02,0,0.13,0.56,0.28,0.02,0.12,0.01,0.12
510111000000,0,0.01,0,0.04,0.81,0.12,0.02,0.14,0.01,0.03
510111000000,0,0.01,0,0.09,0.69,0.19,0.03,0.17,0.04,0.05
510183000000,0,0.03,0,0.04,0.08,0.82,0.03,0.14,0.03,0
510183000000,0,0.02,0,0.02,0.09,0.84,0.03,0.12,0.02,0
510183000000,0,0.01,0,0.02,0.08,0.83,0.05,0.13,0.01,0
510183000000,0,0.03,0,0.02,0.06,0.84,0.05,0.13,0.03,0.01
510183000000,0,0,0,0.05,0.26,0.64,0.05,0.33,0.05,0
510183000000,0,0.01,0,0.03,0.07,0.83,0.05,0.1,0.01,0.02
510186000000,0,0.04,0,0.36,0.11,0.46,0.04,0.2,0.01,0.44
510186000000,0,0.04,0,0.43,0.12,0.39,0.02,0.09,0.02,0.35
510186000000,0,0.02,0,0.45,0.06,0.43,0.03,0.09,0.02,0.5
510186000000,0,0.01,0,0.56,0.09,0.29,0.04,0.12,0.01,0.66
510186000000,0,0.02,0,0.51,0.05,0.37,0.05,0.12,0.01,0.53
510186000000,0,0.04,0,0.43,0.07,0.43,0.03,0.1,0.02,0.41
510186000000,0,0.02,0,0.49,0.1,0.34,0.05,0.08,0.01,0.5
510186000000,0,0.02,0,0.41,0.15,0.36,0.06,0.09,0.03,0.44
510189000000,0,0.15,0,0.04,0.05,0.73,0.04,0.07,0.01,0.01
510189000000,0,0.28,0,0.02,0.03,0.6,0.06,0.09,0.01,0.02
510189000000,0,0,0,0.03,0.87,0.05,0.04,0.12,0,0
510189000000,0,0.07,0.01,0.39,0.29,0.17,0.06,0.11,0,0.31
510189000000,0,0.06,0,0.22,0.47,0.19,0.06,0.17,0.01,0.13
510189000000,0.01,0.02,0,0.09,0.74,0.09,0.06,0.14,0.01,0.05
510189000000,0,0.11,0,0.16,0.08,0.61,0.03,0.16,0.01,0.15
510189000000,0,0,0,0.14,0.58,0.23,0.04,0.12,0,0.08
510189000000,0,0.07,0,0.11,0.13,0.66,0.03,0.1,0.01,0.07
510189000000,0,0.07,0,0.26,0.43,0.19,0.04,0.08,0.01,0.25
510189000000,0,0.04,0,0.41,0.23,0.27,0.05,0.08,0,0.27
510189000000,0.01,0,0,0.02,0.72,0.22,0.03,0.15,0.01,0
510189000000,0.01,0,0,0.03,0.87,0.06,0.03,0.13,0.01,0
510273000000,0,0,0,0.07,0.39,0.48,0.05,0.1,0.01,0.03
510273000000,0,0.01,0.01,0.05,0.37,0.55,0.01,0.16,0.02,0.01
510276000000,0,0.01,0,0.03,0.08,0.83,0.04,0.11,0,0.01
510276000000,0,0.01,0,0.01,0.07,0.83,0.08,0.18,0,0.01
510279000000,0.01,0,0,0.07,0.46,0.44,0.02,0.12,0.02,0.06
510279000000,0.01,0.01,0,0.08,0.47,0.39,0.04,0.11,0.01,0.05
510279000000,0.01,0,0,0.14,0.41,0.41,0.03,0.17,0,0
510279000000,0,0.01,0,0.09,0.4,0.46,0.05,0.09,0.01,0.08
510279000000,0.01,0.01,0,0.05,0.39,0.5,0.04,0.13,0.01,0.03
510279000000,0.01,0.01,0,0.06,0.41,0.48,0.04,0.11,0.02,0.03
510282000000,0,0.01,0.01,0.06,0.14,0.67,0.11,0.07,0.02,0.04
510282000000,0,0.01,0.02,0.07,0.1,0.72,0.09,0.08,0.06,0.03
510282000000,0,0.01,0,0.05,0.19,0.68,0.06,0.1,0.03,0.02
510282000000,0.01,0.01,0.01,0.08,0.17,0.64,0.08,0.14,0.01,0.05
510282000000,0,0,0.01,0.07,0.17,0.69,0.06,0.11,0.01,0.04
510282000000,0,0.01,0,0.12,0.08,0.69,0.1,0.13,0.01,0.08
510282000000,0,0.02,0,0.08,0.08,0.74,0.07,0.08,0.02,0.02
510282000000,0,0.01,0,0.06,0.1,0.74,0.08,0.11,0.03,0.02
510282000000,0,0.01,0.01,0.08,0.11,0.71,0.09,0.1,0.01,0.04
510285000000,0,0,0,0.05,0.03,0.89,0.03,0.18,0.01,0.02
510285000000,0.01,0.01,0,0.02,0.04,0.87,0.05,0.07,0.01,0.01
510285000000,0,0,0,0.03,0,0.94,0.01,0.07,0.02,0.01
510285000000,0,0.01,0,0.02,0.01,0.95,0.02,0.09,0,0.01
510285000000,0.01,0.02,0,0.02,0.04,0.91,0,0.17,0.01,0
510285000000,0,0,0,0.05,0.02,0.92,0.01,0.13,0,0.02
510285000000,0.01,0.01,0,0.01,0.05,0.89,0.03,0.09,0.01,0.01
510285000000,0,0,0,0.04,0.02,0.94,0.01,0.07,0.02,0.02
510364000000,0,0.02,0.01,0.11,0.2,0.6,0.06,0.1,0.03,0.03
510364000000,0,0.01,0,0.13,0.17,0.59,0.1,0.14,0.01,0.03
510364000000,0,0.03,0,0.19,0.22,0.51,0.05,0.12,0.03,0.05
510364000000,0,0.04,0,0.19,0.19,0.52,0.05,0.11,0.04,0.06
510364000000,0,0.03,0,0.28,0.18,0.44,0.08,0.11,0.01,0.15
510364000000,0.01,0.06,0,0.15,0.24,0.46,0.09,0.13,0.01,0.09
510364000000,0,0.03,0,0.12,0.22,0.56,0.07,0.11,0.03,0.03
510364000000,0,0.03,0,0.11,0.13,0.67,0.05,0.09,0.04,0.02
510364000000,0,0,0,0,0,0.64,0.36,1,0,0
510364000000,0,0.02,0.01,0.21,0.17,0.55,0.05,0.11,0.02,0.11
510364000000,0,0,0,0.13,0.34,0.42,0.11,0.18,0.05,0
510364000000,0,0,0,1,0,0,0,0,0,0
510366000000,0,0.02,0,0.5,0.16,0.25,0.07,0.07,0.01,0.33
510366000000,0,0.03,0,0.18,0.23,0.48,0.07,0.1,0,0.1
510366000000,0,0.03,0.01,0.18,0.24,0.46,0.08,0.13,0,0.08
510366000000,0,0.03,0,0.18,0.15,0.55,0.09,0.11,0,0.07
510366000000,0.01,0.04,0,0.14,0.2,0.51,0.09,0.14,0.01,0.08
510366000000,0.01,0.03,0,0.2,0.19,0.49,0.09,0.1,0.01,0.07
510366000000,0.01,0.01,0,0.11,0.09,0.73,0.06,0.08,0,0.06
510366000000,0.01,0.01,0,0.1,0.07,0.76,0.05,0.1,0,0.04
510366000000,0,0.03,0,0.11,0.15,0.61,0.09,0.1,0.01,0.07
510366000000,0,0.03,0,0.15,0.14,0.57,0.1,0.11,0.01,0.06
510366000000,0.01,0.05,0,0.21,0.28,0.39,0.07,0.11,0.01,0.13
510366000000,0,0.03,0,0.1,0.16,0.64,0.07,0.09,0,0.06
510366000000,0,0.04,0,0.13,0.23,0.51,0.08,0.1,0.02,0.06
510366000000,0,0.03,0,0.15,0.15,0.58,0.08,0.11,0,0.06
510366000000,0,0.04,0,0.13,0.23,0.52,0.08,0.07,0,0.04
510012000000,0,0.08,0,0.27,0.41,0.22,0.02,0.08,0.01,0.34
510012000000,0,0.02,0,0.33,0.2,0.42,0.03,0.12,0.09,0.12
510012000000,0,0.07,0,0.4,0.38,0.12,0.02,0.11,0.04,0.25
510015000000,0.01,0.01,0,0.01,0.09,0.86,0.03,0.13,0.05,0
510015000000,0,0,0,0,0.02,0.96,0.02,0.19,0.02,0
510015000000,0.01,0.01,0,0.01,0.07,0.87,0.03,0.14,0.04,0
510015000000,0.01,0.01,0,0.01,0.01,0.93,0.03,0.17,0.02,0
510015000000,0,0.01,0,0.03,0.08,0.81,0.08,0.16,0.02,0.01
510018000000,0.01,0.01,0,0.05,0.22,0.67,0.04,0.09,0,0.03
510018000000,0,0.01,0,0.06,0.24,0.65,0.04,0.12,0.01,0.03
510018000000,0.01,0,0,0.04,0.23,0.68,0.05,0.13,0.02,0.02
510021000000,0.01,0,0,0.04,0.26,0.58,0.11,0.16,0.01,0.01
510021000000,0.01,0,0,0.03,0.22,0.63,0.1,0.12,0.02,0
510021000000,0.01,0.01,0,0.03,0.22,0.67,0.06,0.14,0.05,0.01
510021000000,0,0.01,0,0.02,0.12,0.78,0.08,0.12,0.05,0.01
510021000000,0.01,0.01,0,0.05,0.14,0.71,0.08,0.11,0.01,0.02
510021000000,0.03,0,0.01,0.04,0.2,0.67,0.06,0.26,0.01,0
510021000000,0.01,0.01,0,0.04,0.1,0.81,0.05,0.21,0.02,0.01
510021000000,0,0.01,0,0.02,0.28,0.64,0.04,0.2,0.03,0
510021000000,0.06,0,0,0.08,0.03,0.77,0.06,0.17,0.03,0
510021000000,0,0,0,0.05,0.12,0.78,0.05,0.1,0.02,0.02
510024000000,0,0.01,0,0.02,0.22,0.68,0.07,0.09,0.02,0.01
510024000000,0,0,0,0.03,0.24,0.64,0.08,0.08,0.04,0
510024000000,0,0,0,0.02,0.23,0.67,0.07,0.1,0.03,0
510024000000,0,0,0,0.03,0.27,0.59,0.11,0.12,0,0
510027000000,0,0.14,0,0.56,0.2,0.09,0.01,0.19,0.01,0.79
510126000000,0.01,0.09,0,0.56,0.24,0.1,0.01,0.13,0.01,0.34
510126000000,0.01,0.09,0,0.37,0.28,0.2,0.05,0.13,0.02,0.33
510126000000,0,0.18,0,0.38,0.2,0.2,0.03,0.19,0.01,0.25
510126000000,0.01,0.15,0.01,0.13,0.08,0.55,0.08,0.16,0.02,0.09
510126000000,0,0.29,0,0.08,0.15,0.41,0.06,0.07,0.03,0.11
510126000000,0,0.05,0,0.78,0.13,0.02,0.01,0.09,0.01,0.62
510126000000,0,0.13,0,0.16,0.09,0.56,0.06,0.14,0.03,0.05
510126000000,0,0.14,0,0.5,0.1,0.23,0.02,0.14,0.02,0.3
510126000000,0.01,0.21,0.01,0.21,0.11,0.39,0.07,0.07,0.02,0.15
510126000000,0,0.16,0,0.07,0.03,0.67,0.06,0.07,0.02,0.1
510126000000,0,0.1,0,0.25,0.19,0.4,0.07,1,0,0.4
510126000000,0,0.24,0,0.43,0.14,0.16,0.02,0.18,0.01,0.28
510126000000,0,0.17,0,0.21,0.13,0.44,0.05,1.04,0,0.4
510126000000,0,0.28,0,0.13,0.04,0.48,0.07,0.1,0.04,0.09
510126000000,0.01,0.16,0,0.26,0.05,0.45,0.07,0.15,0.01,0.3
510126000000,0,0.06,0,0.31,0.16,0.4,0.06,0.12,0,0.27
510126000000,0,0.19,0,0.18,0.06,0.5,0.06,0.13,0.04,0.05
510126000000,0,0.24,0,0.05,0.01,0.65,0.05,0.09,0.05,0.02
510126000000,0,0.2,0,0.24,0.1,0.43,0.04,0.13,0.04,0.12
510126000000,0,0.11,0,0.2,0.04,0.59,0.06,0.15,0.01,0.09
510126000000,0,0.24,0,0.4,0.14,0.19,0.03,0.14,0.01,0.22
510126000000,0,0.28,0,0.24,0.04,0.36,0.08,0.1,0.01,0.23
510126000000,0,0.29,0,0.23,0.05,0.36,0.07,0.26,0.01,0.18
510126000000,0,0.13,0,0.45,0.1,0.26,0.05,0.14,0.01,0.36
510126000000,0,0.27,0,0.08,0.03,0.54,0.07,0.08,0.05,0.05
510126000000,0,0.2,0,0.13,0.01,0.57,0.08,0.11,0.02,0.12
510126000000,0,0.25,0,0.34,0.07,0.28,0.05,0.15,0.02,0.19
